position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
14_32	837159759713566_1077104289052444	a5420b77781b8494a28d622eba2717eb13d3f57f	Mark Cuban plans to intimidate Trump at the debate tomorrow night...wonder how... lol... The evils of the sports world are surfacing ...	2016-09-25T21:50:34+0000	1078060338956839	613770dc1c99653b463ddc054f211827c8f0b1ec	0	Damn POS, asshole!	2016-09-27T00:47:53+0000	0
15_0	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078003972295809	625ac703c4ae905155ef7f64815570740b159327	0		2016-09-26T22:49:11+0000	1
15_1	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078004558962417	1deac36d18f6b78f356c45f6d2d288eaa0230ffb	0	Not embarrassed but DISGUSTED!	2016-09-26T22:51:08+0000	0
15_2	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078004952295711	7769bdf4f5c0013740d2ee29079a78d254714509	0	YES!	2016-09-26T22:52:19+0000	0
15_3	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078006842295522	11424f2390e8b6346cdfef1419991053f7559dbd	0	yess	2016-09-26T22:58:15+0000	0
15_4	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078015452294661	6809bcca8ea04f5d174e386b64f883915f291d6d	0	No... I just do not think he was very good.	2016-09-26T23:12:59+0000	0
15_5	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078017908961082	025289e14e995b6a2d32649cd1ac25582cecce61	0	yes	2016-09-26T23:18:31+0000	0
15_6	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078018995627640	6e95cddf6b54c49920702bf24136cb9bff181c50	0	Ha ha !	2016-09-26T23:20:56+0000	0
15_7	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078020868960786	8aadf9fa449bb82ce9082545477c23234a0b9d4e	0	Yes!!!!!!	2016-09-26T23:24:23+0000	0
15_8	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078021488960724	d2a2c79af6e849b23d26f16a2f58e10a06e74bb9	0	VERY !	2016-09-26T23:26:05+0000	2
15_9	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078022115627328	e9155954a1801f12e400fc933d1676929090a01e	0	More like a really bad disappointment.  But yeah that too.	2016-09-26T23:28:01+0000	0
15_10	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078024242293782	e68d3d47219f8d60f86f9ea98eafe13d74552bee	0	yes	2016-09-26T23:33:16+0000	0
15_11	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078026952293511	5caf32a51902802d96a39d611a6d504cbf967463	0	He was lackluster, completely lackluster as Commander In Chief	2016-09-26T23:38:03+0000	0
15_12	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078029045626635	6a2c5be2aab4539c33ea3f5b795a075eea9ad698	0	Yes	2016-09-26T23:40:36+0000	0
15_13	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078031395626400	73e6387c962132b4dda869af91a3ad63ed2816e3	0	Very much so	2016-09-26T23:47:06+0000	0
15_14	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078032855626254	a657e91eee2fc9bcdbd094202838c235b73292ef	0	the WORST !  A Liar, crooked and should be charged with Treason.	2016-09-26T23:50:46+0000	0
15_15	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078038628959010	b9896b36cd7e92f2987ad811af042574fe1a7ffa	0	embarrassed of him....he has disgraced us.....all of the world knows it...	2016-09-27T00:04:11+0000	0
15_16	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078052395624300	57e26848014487ffc0a81f6820adef4f2e18a25f	0	Of Course!	2016-09-27T00:32:18+0000	0
15_17	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078052732290933	57e26848014487ffc0a81f6820adef4f2e18a25f	0	Has been the worst for the American People!	2016-09-27T00:32:54+0000	0
15_18	837159759713566_1078003358962537	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgio	2016-09-26T22:47:28+0000	1078060178956855	29f01a11f587019e6fb00600c7d4d3d63ae9524e	0	He is NOT  our President!! https://www.youtube.com/watch?v=Be2ZVYwFU2A	2016-09-27T00:47:32+0000	0
16_0	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1077908575638682	0558a81af334c26222895bb1e1085315657a9524	0	Yes	2016-09-26T19:35:10+0000	1
16_1	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1077924595637080	84c32174a210023baf8f1cddc9449e592995d018	0	yes	2016-09-26T20:12:43+0000	1
16_2	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1077941632302043	1e037e69353ca0b1705c8131e20c395d7ea7d998	0	Yes they are	2016-09-26T20:46:25+0000	2
16_3	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1077946242301582	f201f51a3a7d78e8400e3a4c4512bccb18ccd138	0	White lives matter	2016-09-26T20:55:40+0000	1
16_4	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1077953085634231	f14c9992c706a3df9ad507eaa0a034d440eebaed	0	Homegrown terrorist	2016-09-26T21:11:35+0000	1
16_5	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1078011358961737	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0	American lives matter and America	2016-09-26T23:09:26+0000	0
16_6	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1078023802293826	ba3f26ecf1fbeebb88e4f0deb4197f808843b6e9	0	Yes!	2016-09-26T23:32:04+0000	0
16_7	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1078026785626861	025289e14e995b6a2d32649cd1ac25582cecce61	0	yes	2016-09-26T23:37:25+0000	0
16_8	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1078056725623867	57e26848014487ffc0a81f6820adef4f2e18a25f	0	Yes	2016-09-27T00:39:31+0000	0
16_9	837159759713566_1077905052305701	a5420b77781b8494a28d622eba2717eb13d3f57f	What do you think about this?  I think they are a domestic terrorist group! Give your vote if you agree with me! 	2016-09-26T19:29:19+0000	1078059798956893	a0a54c9c0c23832666470c955124da5fb8ab6b89	0	YES	2016-09-27T00:46:38+0000	0
17_0	837159759713566_1077976072298599	a5420b77781b8494a28d622eba2717eb13d3f57f	We cannot keep inviting our enemy into this country while we are at war with them. I believe America is great. Iam an American citizen. I believe everyone is equal and free to make all their own decisions and follow their own religion. When it comes to allowing refugees  or other countries into America I draw the line. We are not safe anymore  so many of our soldiers died to fight for our counrty and the very thing they fought for is taken away from us with terrorist acts of violence. Donald Trump  is dead on when he disagrees that the muslim religion should be aloud in America. Muslim religion is great  but when activists follow jihad they start to lash out on terrorism against our Americans and that is something we should fight for to stop. America needs an empowered ruler to set things straight  if we need to go to war to prove once again we will no tolerate these acts against America  than so be it. Im with you Trump vote for president. Help Americans survive in our counrty the land of the free  and home of the brave! 	2016-09-26T21:50:28+0000	1077982932297913	5178f60f2570d34b3cbac5205cb5ffd3e7748d37	0	no	2016-09-26T22:03:46+0000	1
17_1	837159759713566_1077976072298599	a5420b77781b8494a28d622eba2717eb13d3f57f	We cannot keep inviting our enemy into this country while we are at war with them. I believe America is great. Iam an American citizen. I believe everyone is equal and free to make all their own decisions and follow their own religion. When it comes to allowing refugees  or other countries into America I draw the line. We are not safe anymore  so many of our soldiers died to fight for our counrty and the very thing they fought for is taken away from us with terrorist acts of violence. Donald Trump  is dead on when he disagrees that the muslim religion should be aloud in America. Muslim religion is great  but when activists follow jihad they start to lash out on terrorism against our Americans and that is something we should fight for to stop. America needs an empowered ruler to set things straight  if we need to go to war to prove once again we will no tolerate these acts against America  than so be it. Im with you Trump vote for president. Help Americans survive in our counrty the land of the free  and home of the brave! 	2016-09-26T21:50:28+0000	1077984288964444	cebf1100cc20a7411c99855fb654811b86805539	0		2016-09-26T22:07:18+0000	3
17_2	837159759713566_1077976072298599	a5420b77781b8494a28d622eba2717eb13d3f57f	We cannot keep inviting our enemy into this country while we are at war with them. I believe America is great. Iam an American citizen. I believe everyone is equal and free to make all their own decisions and follow their own religion. When it comes to allowing refugees  or other countries into America I draw the line. We are not safe anymore  so many of our soldiers died to fight for our counrty and the very thing they fought for is taken away from us with terrorist acts of violence. Donald Trump  is dead on when he disagrees that the muslim religion should be aloud in America. Muslim religion is great  but when activists follow jihad they start to lash out on terrorism against our Americans and that is something we should fight for to stop. America needs an empowered ruler to set things straight  if we need to go to war to prove once again we will no tolerate these acts against America  than so be it. Im with you Trump vote for president. Help Americans survive in our counrty the land of the free  and home of the brave! 	2016-09-26T21:50:28+0000	1077986692297537	d8501d0eea0389edb77dc774ebc6601b26b9504f	0	Just right!!!! They are not interested in assimilating. They are here to spread Islam and get rich.	2016-09-26T22:12:27+0000	2
17_3	837159759713566_1077976072298599	a5420b77781b8494a28d622eba2717eb13d3f57f	We cannot keep inviting our enemy into this country while we are at war with them. I believe America is great. Iam an American citizen. I believe everyone is equal and free to make all their own decisions and follow their own religion. When it comes to allowing refugees  or other countries into America I draw the line. We are not safe anymore  so many of our soldiers died to fight for our counrty and the very thing they fought for is taken away from us with terrorist acts of violence. Donald Trump  is dead on when he disagrees that the muslim religion should be aloud in America. Muslim religion is great  but when activists follow jihad they start to lash out on terrorism against our Americans and that is something we should fight for to stop. America needs an empowered ruler to set things straight  if we need to go to war to prove once again we will no tolerate these acts against America  than so be it. Im with you Trump vote for president. Help Americans survive in our counrty the land of the free  and home of the brave! 	2016-09-26T21:50:28+0000	1077990228963850	2a2005793fd60e8859031587ead88fe224d9e705	0	The question is not IS Trump to tough on immigration, the Question should be ... do you get tired of foreigners getting your jobs? Do you want to retire? Because they are living off our retirement! Do you think it's right for them to come into our country and change our ways? The questions go on and on!	2016-09-26T22:19:06+0000	2
17_4	837159759713566_1077976072298599	a5420b77781b8494a28d622eba2717eb13d3f57f	We cannot keep inviting our enemy into this country while we are at war with them. I believe America is great. Iam an American citizen. I believe everyone is equal and free to make all their own decisions and follow their own religion. When it comes to allowing refugees  or other countries into America I draw the line. We are not safe anymore  so many of our soldiers died to fight for our counrty and the very thing they fought for is taken away from us with terrorist acts of violence. Donald Trump  is dead on when he disagrees that the muslim religion should be aloud in America. Muslim religion is great  but when activists follow jihad they start to lash out on terrorism against our Americans and that is something we should fight for to stop. America needs an empowered ruler to set things straight  if we need to go to war to prove once again we will no tolerate these acts against America  than so be it. Im with you Trump vote for president. Help Americans survive in our counrty the land of the free  and home of the brave! 	2016-09-26T21:50:28+0000	1077993228963550	f2f7d07c161073563f981baf151e223aa39dee04	0	no tRUMP IS NOT TOO HARD ON mUSLIMS OR mEXICAN S.	2016-09-26T22:24:28+0000	0
17_5	837159759713566_1077976072298599	a5420b77781b8494a28d622eba2717eb13d3f57f	We cannot keep inviting our enemy into this country while we are at war with them. I believe America is great. Iam an American citizen. I believe everyone is equal and free to make all their own decisions and follow their own religion. When it comes to allowing refugees  or other countries into America I draw the line. We are not safe anymore  so many of our soldiers died to fight for our counrty and the very thing they fought for is taken away from us with terrorist acts of violence. Donald Trump  is dead on when he disagrees that the muslim religion should be aloud in America. Muslim religion is great  but when activists follow jihad they start to lash out on terrorism against our Americans and that is something we should fight for to stop. America needs an empowered ruler to set things straight  if we need to go to war to prove once again we will no tolerate these acts against America  than so be it. Im with you Trump vote for president. Help Americans survive in our counrty the land of the free  and home of the brave! 	2016-09-26T21:50:28+0000	1077995978963275	515c021a978904e39d9d860ffec46ea973419583	0	Not nearly tough enough!	2016-09-26T22:29:23+0000	2
17_6	837159759713566_1077976072298599	a5420b77781b8494a28d622eba2717eb13d3f57f	We cannot keep inviting our enemy into this country while we are at war with them. I believe America is great. Iam an American citizen. I believe everyone is equal and free to make all their own decisions and follow their own religion. When it comes to allowing refugees  or other countries into America I draw the line. We are not safe anymore  so many of our soldiers died to fight for our counrty and the very thing they fought for is taken away from us with terrorist acts of violence. Donald Trump  is dead on when he disagrees that the muslim religion should be aloud in America. Muslim religion is great  but when activists follow jihad they start to lash out on terrorism against our Americans and that is something we should fight for to stop. America needs an empowered ruler to set things straight  if we need to go to war to prove once again we will no tolerate these acts against America  than so be it. Im with you Trump vote for president. Help Americans survive in our counrty the land of the free  and home of the brave! 	2016-09-26T21:50:28+0000	1078001038962769	8aadf9fa449bb82ce9082545477c23234a0b9d4e	0	No	2016-09-26T22:42:16+0000	1
17_7	837159759713566_1077976072298599	a5420b77781b8494a28d622eba2717eb13d3f57f	We cannot keep inviting our enemy into this country while we are at war with them. I believe America is great. Iam an American citizen. I believe everyone is equal and free to make all their own decisions and follow their own religion. When it comes to allowing refugees  or other countries into America I draw the line. We are not safe anymore  so many of our soldiers died to fight for our counrty and the very thing they fought for is taken away from us with terrorist acts of violence. Donald Trump  is dead on when he disagrees that the muslim religion should be aloud in America. Muslim religion is great  but when activists follow jihad they start to lash out on terrorism against our Americans and that is something we should fight for to stop. America needs an empowered ruler to set things straight  if we need to go to war to prove once again we will no tolerate these acts against America  than so be it. Im with you Trump vote for president. Help Americans survive in our counrty the land of the free  and home of the brave! 	2016-09-26T21:50:28+0000	1078001162296090	189e6b893c816683a202d2e9ee2fb83abb85a0df	0	No	2016-09-26T22:42:32+0000	1
